RBP,mRNA_ID_with_RBP,geneName,geneType,clusterNum,totalClipExpNum,totalClipSiteNum,clusterID,chromosome,narrowStart,narrowEnd,broadStart,broadEnd,strand,clipExpNum,HepG2(shRNA),K562(shRNA),HepG2(CRISPR),K562(CRISPR),pancancerNum,cellline/tissue
ALYREF,ENSG00000002586,CD99,protein_coding,6,3,6,ALYREF:CH125281,chrY,2736100,2736100,2736100,2736100.0,+,1.0,,,,,22.0,HEK293T
ALYREF,ENSG00000002586,CD99,protein_coding,6,3,6,ALYREF:CH125282,chrY,2741093,2741093,2741093,2741093.0,+,1.0,,,,,22.0,HeLa
ALYREF,ENSG00000002746,HECW1,protein_coding,4,3,4,ALYREF:CH106977,chr7,43115335,43115335,43115335,43115335.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000002746,HECW1,protein_coding,4,3,4,ALYREF:CH106978,chr7,43445179,43445179,43445179,43445179.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000002746,HECW1,protein_coding,4,3,4,ALYREF:CH106979,chr7,43459941,43459941,43459941,43459941.0,+,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000002746,HECW1,protein_coding,4,3,4,ALYREF:CH106980,chr7,43468927,43468927,43468927,43468927.0,+,1.0,,,,,15.0,HeLa
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105632,chr7,1844134,1844134,1844134,1844134.0,-,2.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105633,chr7,1881829,1881829,1881829,1881829.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105634,chr7,1884457,1884457,1884457,1884457.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105635,chr7,1891561,1891561,1891561,1891561.0,-,2.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105636,chr7,1894473,1894473,1894473,1894473.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105637,chr7,1900545,1900545,1900545,1900545.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105638,chr7,1902628,1902628,1902628,1902628.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105639,chr7,1903123,1903123,1903123,1903123.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105640,chr7,1904710,1904710,1904710,1904710.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105641,chr7,2001390,2001390,2001390,2001390.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105642,chr7,2012351,2012351,2012351,2012351.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105643,chr7,2048500,2048500,2048500,2048500.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105644,chr7,2054426,2054426,2054426,2054426.0,-,2.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105645,chr7,2056823,2056862,2056823,2056862.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105646,chr7,2063870,2063870,2063870,2063870.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105647,chr7,2065569,2065569,2065569,2065569.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105648,chr7,2065909,2065909,2065909,2065909.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105649,chr7,2068974,2068974,2068974,2068974.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105650,chr7,2091474,2091474,2091474,2091474.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105651,chr7,2096352,2096352,2096352,2096352.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105652,chr7,2106906,2106945,2106906,2106945.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105653,chr7,2116813,2116813,2116813,2116813.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105654,chr7,2135515,2135515,2135515,2135515.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105655,chr7,2135995,2136187,2135995,2136187.0,-,2.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105656,chr7,2139509,2139548,2139509,2139548.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105657,chr7,2146462,2146462,2146462,2146462.0,-,2.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105658,chr7,2180566,2180566,2180566,2180566.0,-,1.0,,,,,26.0,HeLa
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105659,chr7,2188943,2189037,2188943,2189037.0,-,2.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105660,chr7,2192980,2192980,2192980,2192980.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105661,chr7,2202823,2202823,2202823,2202823.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105662,chr7,2203314,2203314,2203314,2203314.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105663,chr7,2216187,2216253,2216187,2216253.0,-,2.0,,,,,26.0,HeLa
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105664,chr7,2218908,2218908,2218908,2218908.0,-,1.0,,,,,26.0,HEK293T
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105665,chr7,2219373,2219412,2219373,2219412.0,-,1.0,,,,,26.0,HeLa
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105666,chr7,2222661,2222703,2222661,2222703.0,-,2.0,,,,,26.0,HeLa
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105667,chr7,2225453,2225492,2225453,2225492.0,-,2.0,,,,,26.0,HeLa
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105668,chr7,2230071,2230110,2230071,2230110.0,-,2.0,,,,,26.0,HeLa
ALYREF,ENSG00000002822,MAD1L1,protein_coding,38,10,56,ALYREF:CH105669,chr7,2230584,2230741,2230584,2230741.0,-,6.0,,,,,26.0,"HEK293T,HeLa"
ALYREF,ENSG00000002834,LASP1,protein_coding,5,6,9,ALYREF:CH51381,chr17,38870096,38870139,38870096,38870139.0,+,2.0,,,,,23.0,HeLa
ALYREF,ENSG00000002834,LASP1,protein_coding,5,6,9,ALYREF:CH51382,chr17,38873341,38873341,38873341,38873341.0,+,1.0,,,,,23.0,HEK293T
ALYREF,ENSG00000002834,LASP1,protein_coding,5,6,9,ALYREF:CH51383,chr17,38898441,38898480,38898441,38898480.0,+,1.0,,,,,23.0,HeLa
ALYREF,ENSG00000002834,LASP1,protein_coding,5,6,9,ALYREF:CH51384,chr17,38919386,38919386,38919386,38919386.0,+,1.0,,,,,23.0,HEK293T
ALYREF,ENSG00000002834,LASP1,protein_coding,5,6,9,ALYREF:CH51385,chr17,38921596,38921700,38921596,38921700.0,+,4.0,,,,,23.0,HeLa
ALYREF,ENSG00000002919,SNX11,protein_coding,4,5,6,ALYREF:CH52502,chr17,48119012,48119012,48119012,48119012.0,+,1.0,,,,,27.0,HeLa
ALYREF,ENSG00000002919,SNX11,protein_coding,4,5,6,ALYREF:CH52503,chr17,48121307,48121395,48121307,48121395.0,+,2.0,,,,,27.0,"HEK293T,HeLa"
ALYREF,ENSG00000002919,SNX11,protein_coding,4,5,6,ALYREF:CH52504,chr17,48121633,48121633,48121633,48121633.0,+,2.0,,,,,27.0,HEK293T
ALYREF,ENSG00000002919,SNX11,protein_coding,4,5,6,ALYREF:CH52505,chr17,48122646,48122685,48122646,48122685.0,+,1.0,,,,,27.0,HeLa
ALYREF,ENSG00000003056,M6PR,protein_coding,8,10,18,ALYREF:CH25418,chr12,8940426,8940472,8940426,8940472.0,-,2.0,,,,,17.0,HeLa
ALYREF,ENSG00000003056,M6PR,protein_coding,8,10,18,ALYREF:CH25420,chr12,8941257,8941767,8941257,8941767.0,-,4.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003056,M6PR,protein_coding,8,10,18,ALYREF:CH25421,chr12,8943223,8943223,8943223,8943223.0,-,2.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003056,M6PR,protein_coding,8,10,18,ALYREF:CH25422,chr12,8943456,8943495,8943456,8943495.0,-,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000003056,M6PR,protein_coding,8,10,18,ALYREF:CH25423,chr12,8945485,8945542,8945485,8945542.0,-,5.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003056,M6PR,protein_coding,8,10,18,ALYREF:CH25424,chr12,8946326,8946365,8946326,8946365.0,-,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000003056,M6PR,protein_coding,8,10,18,ALYREF:CH25425,chr12,8948807,8948807,8948807,8948807.0,-,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003056,M6PR,protein_coding,8,10,18,ALYREF:CH25426,chr12,8949530,8949569,8949530,8949569.0,-,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000003096,KLHL13,protein_coding,9,12,24,ALYREF:CH124014,chrX,117898384,117898645,117898384,117898645.0,-,2.0,,,,,15.0,HeLa
ALYREF,ENSG00000003096,KLHL13,protein_coding,9,12,24,ALYREF:CH124015,chrX,117899099,117899140,117899099,117899140.0,-,2.0,,,,,15.0,HeLa
ALYREF,ENSG00000003096,KLHL13,protein_coding,9,12,24,ALYREF:CH124016,chrX,117909425,117909883,117909425,117909883.0,-,3.0,,,,,15.0,HeLa
ALYREF,ENSG00000003096,KLHL13,protein_coding,9,12,24,ALYREF:CH124017,chrX,117914345,117914347,117914345,117914347.0,-,8.0,,,,,15.0,HEK293T
ALYREF,ENSG00000003096,KLHL13,protein_coding,9,12,24,ALYREF:CH124018,chrX,117984658,117984658,117984658,117984658.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000003096,KLHL13,protein_coding,9,12,24,ALYREF:CH124019,chrX,118005084,118005084,118005084,118005084.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000003096,KLHL13,protein_coding,9,12,24,ALYREF:CH124020,chrX,118084318,118084318,118084318,118084318.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000003096,KLHL13,protein_coding,9,12,24,ALYREF:CH124021,chrX,118109284,118109284,118109284,118109284.0,-,1.0,,,,,15.0,HEK293T
ALYREF,ENSG00000003096,KLHL13,protein_coding,9,12,24,ALYREF:CH124022,chrX,118116616,118116692,118116616,118116692.0,-,2.0,,,,,15.0,HeLa
ALYREF,ENSG00000003137,CYP26B1,protein_coding,7,4,27,ALYREF:CH67159,chr2,72129355,72129794,72129355,72129794.0,-,4.0,,,,,11.0,HeLa
ALYREF,ENSG00000003137,CYP26B1,protein_coding,7,4,27,ALYREF:CH67160,chr2,72130268,72130662,72130268,72130662.0,-,4.0,,,,,11.0,HeLa
ALYREF,ENSG00000003137,CYP26B1,protein_coding,7,4,27,ALYREF:CH67161,chr2,72130888,72130888,72130888,72130888.0,-,1.0,,,,,11.0,HeLa
ALYREF,ENSG00000003137,CYP26B1,protein_coding,7,4,27,ALYREF:CH67162,chr2,72131097,72131136,72131097,72131136.0,-,1.0,,,,,11.0,HeLa
ALYREF,ENSG00000003137,CYP26B1,protein_coding,7,4,27,ALYREF:CH67163,chr2,72131347,72131861,72131347,72131861.0,-,4.0,,,,,11.0,HeLa
ALYREF,ENSG00000003137,CYP26B1,protein_coding,7,4,27,ALYREF:CH67164,chr2,72133053,72133135,72133053,72133135.0,-,3.0,,,,,11.0,HeLa
ALYREF,ENSG00000003137,CYP26B1,protein_coding,7,4,27,ALYREF:CH67165,chr2,72135293,72135332,72135293,72135332.0,-,1.0,,,,,11.0,HeLa
ALYREF,ENSG00000003147,ICA1,protein_coding,3,1,3,ALYREF:CH106120,chr7,8127682,8127682,8127682,8127682.0,-,1.0,,,,,11.0,HEK293T
ALYREF,ENSG00000003147,ICA1,protein_coding,3,1,3,ALYREF:CH106121,chr7,8235398,8235398,8235398,8235398.0,-,1.0,,,,,11.0,HEK293T
ALYREF,ENSG00000003147,ICA1,protein_coding,3,1,3,ALYREF:CH106122,chr7,8250271,8250271,8250271,8250271.0,-,1.0,,,,,11.0,HEK293T
ALYREF,ENSG00000003249,DBNDD1,protein_coding,2,2,3,ALYREF:CH48112,chr16,90005410,90005410,90005410,90005410.0,-,2.0,,,,,13.0,HEK293T
ALYREF,ENSG00000003249,DBNDD1,protein_coding,2,2,3,ALYREF:CH48113,chr16,90014074,90014074,90014074,90014074.0,-,1.0,,,,,13.0,HEK293T
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71240,chr2,201700651,201700785,201700651,201700785.0,-,4.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71241,chr2,201701062,201701101,201701062,201701101.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71242,chr2,201701666,201701809,201701666,201701809.0,-,2.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71243,chr2,201707961,201707961,201707961,201707961.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71244,chr2,201723429,201723429,201723429,201723429.0,-,2.0,,,,,16.0,HEK293T
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71245,chr2,201726831,201726831,201726831,201726831.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71246,chr2,201729078,201729117,201729078,201729117.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71247,chr2,201733365,201733404,201733365,201733404.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71248,chr2,201741689,201741689,201741689,201741689.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71249,chr2,201747328,201747328,201747328,201747328.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71250,chr2,201747996,201747996,201747996,201747996.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71251,chr2,201754652,201754652,201754652,201754652.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71252,chr2,201756095,201756095,201756095,201756095.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71253,chr2,201761009,201761067,201761009,201761067.0,-,2.0,,,,,16.0,HeLa
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71254,chr2,201761299,201761345,201761299,201761345.0,-,3.0,,,,,16.0,"HEK293T,HeLa"
ALYREF,ENSG00000003393,ALS2,protein_coding,16,8,26,ALYREF:CH71255,chr2,201780121,201780121,201780121,201780121.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000003400,CASP10,protein_coding,1,3,3,ALYREF:CH71216,chr2,201185840,201186023,201185840,201186023.0,+,3.0,,,,,14.0,"HEK293T,HeLa"
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71204,chr2,201116376,201116376,201116376,201116376.0,+,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71206,chr2,201117931,201117931,201117931,201117931.0,+,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71207,chr2,201118809,201118848,201118809,201118848.0,+,2.0,,,,,21.0,HEK293T
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71208,chr2,201127535,201127535,201127535,201127535.0,+,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71209,chr2,201129781,201129820,201129781,201129820.0,+,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71210,chr2,201136006,201136006,201136006,201136006.0,+,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71211,chr2,201138014,201138014,201138014,201138014.0,+,1.0,,,,,21.0,HeLa
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71212,chr2,201148359,201148359,201148359,201148359.0,+,2.0,,,,,21.0,HEK293T
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71213,chr2,201160481,201160634,201160481,201160634.0,+,3.0,,,,,21.0,HeLa
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71214,chr2,201164924,201164924,201164924,201164924.0,+,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000003402,CFLAR,protein_coding,11,7,15,ALYREF:CH71215,chr2,201171482,201171482,201171482,201171482.0,+,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000003436,TFPI,protein_coding,6,5,6,ALYREF:CH70777,chr2,187464481,187464481,187464481,187464481.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000003436,TFPI,protein_coding,6,5,6,ALYREF:CH70778,chr2,187466617,187466617,187466617,187466617.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000003436,TFPI,protein_coding,6,5,6,ALYREF:CH70779,chr2,187496987,187496987,187496987,187496987.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000003436,TFPI,protein_coding,6,5,6,ALYREF:CH70780,chr2,187517433,187517433,187517433,187517433.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000003436,TFPI,protein_coding,6,5,6,ALYREF:CH70781,chr2,187520110,187520110,187520110,187520110.0,-,1.0,,,,,16.0,HEK293T
ALYREF,ENSG00000003436,TFPI,protein_coding,6,5,6,ALYREF:CH70782,chr2,187554321,187554360,187554321,187554360.0,-,1.0,,,,,16.0,HeLa
ALYREF,ENSG00000003509,NDUFAF7,protein_coding,5,7,17,ALYREF:CH65740,chr2,37232120,37232213,37232120,37232213.0,+,4.0,,,,,18.0,"HEK293T,HeLa"
ALYREF,ENSG00000003509,NDUFAF7,protein_coding,5,7,17,ALYREF:CH65742,chr2,37247464,37247556,37247464,37247556.0,+,3.0,,,,,18.0,"HEK293T,HeLa"
ALYREF,ENSG00000003509,NDUFAF7,protein_coding,5,7,17,ALYREF:CH65743,chr2,37248235,37248390,37248235,37248390.0,+,4.0,,,,,18.0,HeLa
ALYREF,ENSG00000003509,NDUFAF7,protein_coding,5,7,17,ALYREF:CH65744,chr2,37248662,37248669,37248662,37248669.0,+,2.0,,,,,18.0,"HEK293T,HeLa"
ALYREF,ENSG00000003509,NDUFAF7,protein_coding,5,7,17,ALYREF:CH65750,chr2,37253147,37253257,37253147,37253257.0,+,2.0,,,,,18.0,HeLa
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83815,chr3,50088919,50088990,50088919,50088990.0,+,2.0,,,,,17.0,HeLa
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83816,chr3,50090380,50090546,50090380,50090546.0,+,5.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83817,chr3,50092041,50092181,50092041,50092181.0,+,5.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83818,chr3,50093783,50093823,50093783,50093823.0,+,2.0,,,,,17.0,HeLa
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83819,chr3,50097512,50097512,50097512,50097512.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83820,chr3,50097722,50097722,50097722,50097722.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83821,chr3,50098279,50098279,50098279,50098279.0,+,2.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83822,chr3,50099962,50100001,50099962,50100001.0,+,2.0,,,,,17.0,HeLa
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83823,chr3,50100361,50100361,50100361,50100361.0,+,2.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83824,chr3,50101838,50101943,50101838,50101943.0,+,3.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83825,chr3,50102972,50102972,50102972,50102972.0,+,2.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83826,chr3,50103818,50103818,50103818,50103818.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83827,chr3,50105482,50105650,50105482,50105650.0,+,5.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83828,chr3,50106774,50106832,50106774,50106832.0,+,6.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83829,chr3,50107273,50107273,50107273,50107273.0,+,1.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83830,chr3,50107515,50107554,50107515,50107554.0,+,2.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83831,chr3,50108063,50108121,50108063,50108121.0,+,4.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83832,chr3,50109606,50109649,50109606,50109649.0,+,4.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83833,chr3,50110690,50110735,50110690,50110735.0,+,3.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83834,chr3,50111420,50111420,50111420,50111420.0,+,3.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83835,chr3,50111908,50111908,50111908,50111908.0,+,2.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83836,chr3,50112799,50112939,50112799,50112939.0,+,4.0,,,,,17.0,HEK293T
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83837,chr3,50113416,50113476,50113416,50113476.0,+,3.0,,,,,17.0,HeLa
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83838,chr3,50114003,50114042,50114003,50114042.0,+,1.0,,,,,17.0,HeLa
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83839,chr3,50115481,50115573,50115481,50115573.0,+,3.0,,,,,17.0,HeLa
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83840,chr3,50117065,50117346,50117065,50117346.0,+,6.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003756,RBM5,protein_coding,27,10,102,ALYREF:CH83841,chr3,50118368,50118980,50118368,50118980.0,+,7.0,,,,,17.0,"HEK293T,HeLa"
ALYREF,ENSG00000003987,MTMR7,protein_coding,7,4,9,ALYREF:CH112228,chr8,17300238,17300238,17300238,17300238.0,-,1.0,,,,,20.0,HEK293T
ALYREF,ENSG00000003987,MTMR7,protein_coding,7,4,9,ALYREF:CH112231,chr8,17331547,17331547,17331547,17331547.0,-,1.0,,,,,20.0,HEK293T
ALYREF,ENSG00000003987,MTMR7,protein_coding,7,4,9,ALYREF:CH112232,chr8,17361249,17361249,17361249,17361249.0,-,1.0,,,,,20.0,HEK293T
ALYREF,ENSG00000003987,MTMR7,protein_coding,7,4,9,ALYREF:CH112233,chr8,17363773,17363773,17363773,17363773.0,-,1.0,,,,,20.0,HEK293T
ALYREF,ENSG00000003987,MTMR7,protein_coding,7,4,9,ALYREF:CH112234,chr8,17371113,17371183,17371113,17371183.0,-,2.0,,,,,20.0,HEK293T
ALYREF,ENSG00000003987,MTMR7,protein_coding,7,4,9,ALYREF:CH112235,chr8,17374056,17374095,17374056,17374095.0,-,1.0,,,,,20.0,HEK293T
ALYREF,ENSG00000003987,MTMR7,protein_coding,7,4,9,ALYREF:CH112236,chr8,17379143,17379143,17379143,17379143.0,-,1.0,,,,,20.0,HEK293T
ALYREF,ENSG00000003989,SLC7A2,protein_coding,13,7,17,ALYREF:CH112238,chr8,17497932,17497971,17497932,17497971.0,+,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000003989,SLC7A2,protein_coding,13,7,17,ALYREF:CH112239,chr8,17501837,17501876,17501837,17501876.0,+,2.0,,,,,21.0,HEK293T
ALYREF,ENSG00000003989,SLC7A2,protein_coding,13,7,17,ALYREF:CH112240,chr8,17525041,17525041,17525041,17525041.0,+,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000003989,SLC7A2,protein_coding,13,7,17,ALYREF:CH112241,chr8,17542660,17542660,17542660,17542660.0,+,1.0,,,,,21.0,HEK293T
ALYREF,ENSG00000003989,SLC7A2,protein_coding,13,7,17,ALYREF:CH112242,chr8,17551827,17551827,17551827,17551827.0,+,1.0,,,,,21.0,HEK293T
